0001001100011 //data 630: 38.1875
0000111010101 //data 631: 29.3125
0000110101100 //data 632: 26.75
0000101110110 //data 633: 23.375
0000101110111 //data 634: 23.4375
0000101011011 //data 635: 21.6875
0000101100000 //data 636: 22.0
0000101011010 //data 637: 21.625
0000101101010 //data 638: 22.625
0000101000000 //data 639: 20.0
0000100101000 //data 640: 18.5
0000101001001 //data 641: 20.5625
0000100110001 //data 642: 19.0625
0000100100111 //data 643: 18.4375
0000101100111 //data 644: 22.4375
0001000110000 //data 645: 35.0
0001101011001 //data 646: 53.5625
0010010011111 //data 647: 73.9375
0010100101010 //data 648: 82.625
0011010110010 //data 649: 107.125
0011100101110 //data 650: 114.875
0011001011111 //data 651: 101.9375
0011000100101 //data 652: 98.3125
0011000011100 //data 653: 97.75
0010111110110 //data 654: 95.375
0010111110000 //data 655: 95.0
0010111101100 //data 656: 94.75
0010111100010 //data 657: 94.125
0010111010001 //data 658: 93.0625
0010111000010 //data 659: 92.125
0010110110011 //data 660: 91.1875
0010110011111 //data 661: 89.9375
0010101110101 //data 662: 87.3125
0010101100110 //data 663: 86.375
0010101011000 //data 664: 85.5
0010100111000 //data 665: 83.5
0010100110001 //data 666: 83.0625
0010100001001 //data 667: 80.5625
0010011101000 //data 668: 78.5
0010011000100 //data 669: 76.25
0010010011111 //data 670: 73.9375
0010001111100 //data 671: 71.75
0010001101101 //data 672: 70.8125
0010001001101 //data 673: 68.8125
0010001000010 //data 674: 68.125
0010000110000 //data 675: 67.0
0010000101000 //data 676: 66.5
0010000010111 //data 677: 65.4375
0001111111111 //data 678: 63.9375
0001110111111 //data 679: 59.9375
0001101100011 //data 680: 54.1875
0001001011101 //data 681: 37.8125
0000110101100 //data 682: 26.75
0000100011111 //data 683: 17.9375
0000011111100 //data 684: 15.75
0000100011110 //data 685: 17.875
0000101000000 //data 686: 20.0
0000101011111 //data 687: 21.9375
0000110001101 //data 688: 24.8125
0000111010010 //data 689: 29.125
0001110011000 //data 690: 57.5
0010100111110 //data 691: 83.875
0001101010111 //data 692: 53.4375
0001010100001 //data 693: 42.0625
0001000010001 //data 694: 33.0625
0000111001011 //data 695: 28.6875
0000110011011 //data 696: 25.6875
0000101111101 //data 697: 23.8125
0000101011000 //data 698: 21.5
0000101010111 //data 699: 21.4375
0000101001110 //data 700: 20.875
0000101010001 //data 701: 21.0625
0000100111010 //data 702: 19.625
0000101001101 //data 703: 20.8125
0000110110110 //data 704: 27.375
0000110101010 //data 705: 26.625
0000101011011 //data 706: 21.6875
0000011110101 //data 707: 15.3125
0000011000100 //data 708: 12.25
0000010110010 //data 709: 11.125
0000100101000 //data 710: 18.5
0001001011101 //data 711: 37.8125
0010011000001 //data 712: 76.0625
0010111110111 //data 713: 95.4375
0011001100010 //data 714: 102.125
0011001111111 //data 715: 103.9375
0011001000011 //data 716: 100.1875
0011000001100 //data 717: 96.75
0011000000010 //data 718: 96.125
0010111111010 //data 719: 95.625
0010111101010 //data 720: 94.625
0010111011110 //data 721: 93.875
0010111001110 //data 722: 92.875
0010111000001 //data 723: 92.0625
0010110101010 //data 724: 90.625
0010110010100 //data 725: 89.25
0010101110001 //data 726: 87.0625
0010101011100 //data 727: 85.75
0010101000100 //data 728: 84.25
0010100101111 //data 729: 82.9375
0010100010001 //data 730: 81.0625
0010011111010 //data 731: 79.625
0010011011110 //data 732: 77.875
0010010111010 //data 733: 75.625
0010010010110 //data 734: 73.375
0010001111110 //data 735: 71.875
0010001100111 //data 736: 70.4375
0010001001101 //data 737: 68.8125
0010001000101 //data 738: 68.3125
0010000101111 //data 739: 66.9375
0010000110000 //data 740: 67.0
0010000011110 //data 741: 65.875
0010000000111 //data 742: 64.4375
0001111011111 //data 743: 61.9375
0001101110000 //data 744: 55.0
0001100110100 //data 745: 51.25
0001001000010 //data 746: 36.125
0000110010011 //data 747: 25.1875
0000101011010 //data 748: 21.625
0000100100110 //data 749: 18.375
0000100110000 //data 750: 19.0
0000101011111 //data 751: 21.9375
0000110001010 //data 752: 24.625
0001000011010 //data 753: 33.625
0001101001101 //data 754: 52.8125
0010011111011 //data 755: 79.6875
0001101001001 //data 756: 52.5625
0000111101010 //data 757: 30.625
0000111011101 //data 758: 29.8125
0000110110111 //data 759: 27.4375
0000110001110 //data 760: 24.875
0000101111110 //data 761: 23.875
0000101100010 //data 762: 22.125
0000101011000 //data 763: 21.5
0000101010001 //data 764: 21.0625
0000101001000 //data 765: 20.5
0000101000101 //data 766: 20.3125
0000101000011 //data 767: 20.1875
0001001001101 //data 768: 36.8125
0001000001011 //data 769: 32.6875
0001000101000 //data 770: 34.5
0000111011111 //data 771: 29.9375
0000110000001 //data 772: 24.0625
0000111001110 //data 773: 28.875
0001100000101 //data 774: 48.3125
0010010101011 //data 775: 74.6875
0010110011010 //data 776: 89.625
0011000011110 //data 777: 97.875
0011000110111 //data 778: 99.4375
0011000110110 //data 779: 99.375
0011000011001 //data 780: 97.5625
0011000010010 //data 781: 97.125
0011000000100 //data 782: 96.25
0010111111110 //data 783: 95.875
0010111110000 //data 784: 95.0
0010111011111 //data 785: 93.9375
0010111010000 //data 786: 93.0
0010110111111 //data 787: 91.9375
0010110101100 //data 788: 90.75
0010110001001 //data 789: 88.5625
0010101110011 //data 790: 87.1875
0010101010011 //data 791: 85.1875
0010100110110 //data 792: 83.375
0010100011011 //data 793: 81.6875
0010100000010 //data 794: 80.125
0010011101001 //data 795: 78.5625
0010011001111 //data 796: 76.9375
0010010101100 //data 797: 74.75
0010010010100 //data 798: 73.25
0010001111000 //data 799: 71.5
0010001100010 //data 800: 70.125
0010001010011 //data 801: 69.1875
0010001000010 //data 802: 68.125
0010000111111 //data 803: 67.9375
0010000110001 //data 804: 67.0625
0010000100100 //data 805: 66.25
0010000001101 //data 806: 64.8125
0001111110101 //data 807: 63.3125
0001111011000 //data 808: 61.5
0001110000100 //data 809: 56.25
0001100111110 //data 810: 51.875
0001000000110 //data 811: 32.375
0000110000010 //data 812: 24.125
0000101010101 //data 813: 21.3125
0000100101101 //data 814: 18.8125
0000101000100 //data 815: 20.25
0000101111000 //data 816: 23.5
0001000001100 //data 817: 32.75
0001011101100 //data 818: 46.75
0010001010000 //data 819: 69.0
0010000110101 //data 820: 67.3125
0000101010101 //data 821: 21.3125
0000101000111 //data 822: 20.4375
0000101110100 //data 823: 23.25
0000101110001 //data 824: 23.0625
0000101101000 //data 825: 22.5
0000101100100 //data 826: 22.25
0000101010001 //data 827: 21.0625
0000101001100 //data 828: 20.75
0000101000010 //data 829: 20.125
0000101000011 //data 830: 20.1875
0000100110110 //data 831: 19.375
0001010000101 //data 832: 40.3125
0001011100001 //data 833: 46.0625
0001101001101 //data 834: 52.8125
0010110000000 //data 835: 88.0
0011000100110 //data 836: 98.375
0011000010000 //data 837: 97.0
0011001100011 //data 838: 102.1875
0011001111100 //data 839: 103.75
0011010001110 //data 840: 104.875
0011001101110 //data 841: 102.875
0011001001010 //data 842: 100.625
0011000101101 //data 843: 98.8125
0011000011011 //data 844: 97.6875
0011000010110 //data 845: 97.375
0011000001011 //data 846: 96.6875
0010111110111 //data 847: 95.4375
